"station","date","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","level_nValid","level_min","level_median","level_max","level_mean","level_sd","level_iqr","clevel_nValid","clevel_min","clevel_median","clevel_max","clevel_mean","clevel_sd","clevel_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total"
"delslwq",2013-07-19,96,30,30.4,31.8,30.65,0.523952589257343,0.800000000000001,96,0.95,10.1,33.86,13.4803125,10.7398192137215,15.14,96,0.5,5.65,21.1,7.98020833333333,6.7577264908075,9.2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96,-0.69,0.21,0.77,0.133020833333333,0.461115626078791,0.86,96,-0.7,0.195,0.79,0.123333333333333,0.468009596542785,0.855,96,6.8,6.9,8.2,7.05104166666667,0.381684574007239,0.225000000000001,96,11,23,52,25.25,9.71813280744598,17,0,NA,0,NA
"delslwq",2013-07-20,96,28.9,30.5,31.6,30.421875,0.62596504442509,0.524999999999999,96,1.76,14.55,35.54,16.1658333333333,10.4222115712112,13.855,96,0.9,8.4,22.3,9.628125,6.64272777079131,8.625,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96,-0.79,0.17,0.78,0.0763541666666667,0.499922351426839,0.9325,96,-0.75,0.195,0.81,0.100208333333333,0.498984187423054,0.92,96,6.8,6.9,8.2,7.08541666666667,0.360403039494942,0.199999999999999,96,11,28.5,46,27.7708333333333,10.1509441268616,19.25,0,NA,0,NA
"delslwq",2013-07-21,96,28.7,29.8,31.3,29.8697916666667,0.747926226543018,1.2,96,4.95,19.185,35.83,19.770625,9.16684504212413,13.43,96,2.6,11.35,22.5,11.865625,5.94537995111817,8.65,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96,-0.67,0.18,0.89,0.160416666666667,0.508003142689547,0.9425,96,-0.66,0.18,0.88,0.164791666666667,0.503877552307402,0.935,96,6.8,7,8.1,7.10729166666667,0.305818932210296,0.3,96,13,26.5,52,27.59375,10.7434955842324,18.25,0,NA,0,NA
"delslwq",2013-07-22,96,28,28.8,30.2,28.909375,0.564582402731155,0.699999999999999,96,11.79,23.385,36.27,24.3258333333333,7.44933266762751,12.4975,96,6.7,14.1,22.8,14.790625,4.93434959453144,8.25,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96,-0.54,0.36,0.87,0.2796875,0.447868526584826,0.825,96,-0.5,0.36,0.92,0.2984375,0.450511587852603,0.8275,96,6.8,7,8.1,7.109375,0.283985961476601,0.3,96,9,26.5,54,27.5208333333333,11.5849077561843,21,0,NA,0,NA
"delslwq",2013-07-23,96,27.7,28.2,30,28.5875,0.711743596647291,1.2,96,10.19,24.21,36.84,24.2316666666667,7.9022847684327,13.235,96,5.7,14.65,23.2,14.7510416666667,5.21423143232294,8.825,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96,-0.6,0.31,0.8,0.23625,0.423544566722323,0.775,96,-0.5,0.4,0.88,0.318854166666667,0.419191878666979,0.7625,96,6.8,6.9,8.1,7.06666666666667,0.298651941992916,0.199999999999999,96,10,28,65,30.4166666666667,12.6138325630961,19.25,0,NA,0,NA
"delslwq",2013-07-24,95,27.5,28.1,29.3,28.2884210526316,0.519382439731079,0.800000000000001,95,9.94,23.15,37.09,23.9905263157895,8.43254944519015,14.82,95,5.6,13.9,23.4,14.6063157894737,5.57133259826522,9.85,67,10.2,31.9,80.6,30.4268656716418,16.2068502360141,20.3,67,0.8,2.2,5.6,2.17164179104478,1.11854965213336,1.45,0,NA,NA,NA,NA,NA,NA,95,-0.53,0.3,0.87,0.232947368421053,0.43650905692198,0.81,95,-0.49,0.36,0.88,0.285368421052632,0.431057113573566,0.785,95,6.7,6.9,7.9,7.01263157894737,0.305357169753423,0.350000000000001,95,11,25,40,25.0736842105263,8.18046727227933,14.5,67,27,67,65
"delslwq",2013-07-25,96,24.3,26,27.4,26.04375,0.777419821555489,1.3,96,15.69,25.525,37.91,26.6276041666667,6.85670916076735,12.0425,96,9.1,15.55,24,16.3489583333333,4.60427706861364,8.1,96,6.9,31.9,75.3,31.7989583333333,16.3280159286628,22.05,96,0.5,2.4,5.2,2.325,1.14174381862501,1.625,0,NA,NA,NA,NA,NA,NA,96,-0.31,0.49,0.91,0.407083333333333,0.38798241052552,0.715,96,-0.32,0.47,0.88,0.392708333333333,0.388450306153666,0.7125,96,6.8,6.9,7.8,6.99375,0.243575342283288,0.3,96,12,37.5,72,36.9791666666667,14.1383980084596,20,96,36,96,93
"delslwq",2013-07-26,96,23.9,24.55,26.1,24.7583333333333,0.707949844590802,1.4,96,15.14,26.46,35.34,26.5461458333333,6.30656389382759,11.38,96,8.8,16.2,22.3,16.309375,4.23178643688081,7.625,96,6.9,30,59.2,27.6635416666667,12.5061258235328,18.675,96,0.5,2.3,4.3,2.090625,0.926916577748647,1.4,0,NA,NA,NA,NA,NA,NA,96,-0.3,0.485,0.95,0.426666666666667,0.381006055116041,0.6625,96,-0.34,0.45,0.92,0.385833333333333,0.383564080055435,0.665,96,6.7,6.9,7.4,6.909375,0.162272107406372,0.2,96,16,35,73,37.46875,10.8879006965965,14.25,96,38,96,96
"delslwq",2013-07-27,96,24.6,25.4,26,25.3489583333333,0.461575058996605,0.900000000000002,96,11.53,20.73,34.13,21.8007291666667,7.18740729841058,12.8975,96,6.6,12.4,21.4,13.175,4.7181396869172,8.45,96,9.3,26.75,68.1,25.3552083333333,12.5549895285262,18.35,96,0.7,2.1,4.9,1.92291666666667,0.923549122925327,1.4,0,NA,NA,NA,NA,NA,NA,96,-0.5,0.23,0.79,0.19625,0.43102143065538,0.8125,96,-0.55,0.215,0.75,0.164791666666667,0.430314399545426,0.82,96,6.7,6.8,7.2,6.84375,0.122097889977027,0.100000000000001,95,23,37,61,39.4421052631579,9.71149328907225,13,96,44,96,96
"delslwq",2013-07-28,96,24.9,25.4,25.9,25.4229166666667,0.340735787954512,0.699999999999999,96,11.3,20.95,36.56,22.4982291666667,7.70099720060798,13.205,96,6.4,12.55,23.1,13.64375,5.08860052108219,8.675,96,6.4,26.75,79.4,29.4364583333333,15.3035882946772,19.125,96,0.5,2.1,5.7,2.21666666666667,1.09675758168451,1.45,0,NA,NA,NA,NA,NA,NA,96,-0.52,0.225,0.71,0.18875,0.410348375741496,0.8,96,-0.52,0.22,0.72,0.184166666666667,0.412983156701697,0.81,96,6.7,6.9,7.5,6.93020833333333,0.180128487280121,0.2,96,10,33.5,62,33.8541666666667,10.5630728849104,15,96,37,96,94
"delslwq",2013-07-29,96,25.2,25.7,26.9,25.8729166666667,0.486335203151655,0.5,96,8.78,18.92,32.09,19.6701041666667,6.63473975133784,11.025,96,4.9,11.2,20,11.7739583333333,4.29342814302257,7.2,96,8.3,26.2,67.6,25.4260416666667,13.463261861679,18.925,96,0.7,2.05,4.9,1.92708333333333,0.972839486588958,1.4,0,NA,NA,NA,NA,NA,NA,96,-0.52,0.235,0.72,0.165416666666667,0.404256085243179,0.77,96,-0.57,0.195,0.68,0.120833333333333,0.41319975204218,0.7975,96,6.8,6.9,7.3,6.890625,0.117049809460489,0.100000000000001,96,8,18.5,51,22.8958333333333,11.6740640708292,17.5,96,44,96,96
"delslwq",2013-07-30,96,25,25.8,27.1,25.9104166666667,0.515747626300972,0.300000000000001,96,7.47,16.97,33.34,18.104375,6.85620208086694,9.9575,96,4.1,9.95,20.8,10.771875,4.42342337359937,6.375,96,6.1,25.8,82.5,26.1958333333333,17.9039655511325,20.05,96,0.5,2,5.9,1.98020833333333,1.28363134498366,1.5,0,NA,NA,NA,NA,NA,NA,96,-0.47,0.24,0.72,0.186875,0.390471543541638,0.72,96,-0.57,0.155,0.64,0.103541666666667,0.394087831959128,0.7425,96,6.8,6.9,7.5,6.91666666666667,0.157391009351111,0.100000000000001,96,8,25.5,89,33.3125,20.6419667055657,24,96,41,96,93
"delslwq",2013-07-31,96,25.3,25.9,27.2,25.99375,0.540723199934466,0.599999999999998,96,7.12,17.115,35.98,18.5790625,8.30229531713337,11.6675,96,3.9,10.05,22.7,11.115625,5.39476018929479,7.45,96,6,25.7,109,32.2770833333333,26.2923942541191,25.575,96,0.5,2,7.7,2.40729166666667,1.84432242823706,1.975,0,NA,NA,NA,NA,NA,NA,96,-0.45,0.235,0.73,0.196041666666667,0.369666931643712,0.68,96,-0.52,0.17,0.68,0.132083333333333,0.374511377570595,0.66,96,6.8,6.9,7.9,7,0.271835863789356,0.2,96,11,36,83,40.1354166666667,17.723977094182,18.75,96,46,96,81
"delslwq",2013-08-01,96,24.4,25.1,25.9,25.1520833333333,0.403140087096981,0.599999999999998,96,7.88,17.25,34.3,18.731875,7.36764110110806,12.045,96,4.4,10.15,21.5,11.1979166666667,4.78237948188681,7.8,96,5.1,26,59.6,25.571875,12.5424727111733,17.85,96,0.4,2.05,4.4,1.96875,0.922731927770095,1.3,0,NA,NA,NA,NA,NA,NA,96,-0.4,0.265,0.68,0.209583333333333,0.338130826959553,0.6075,96,-0.39,0.26,0.71,0.216041666666667,0.343647552516931,0.6075,96,6.8,6.9,7.5,6.96458333333333,0.142886901662352,0.0999999999999996,96,2,22,67,23.7395833333333,13.6745978804856,14,96,46,96,96
"delslwq",2013-08-02,96,24.1,24.85,26.2,24.934375,0.706187409895374,1.225,96,2.8,11.445,35.43,14.1516666666667,9.54077131017102,11.22,96,1.5,6.55,22.3,8.38333333333333,6.099053708597,6.925,96,4.2,23.5,90.2,27.9072916666667,20.39659540626,25.25,96,0.3,1.9,6.5,2.15520833333333,1.45904581592987,2.1,0,NA,NA,NA,NA,NA,NA,96,-0.45,0.22,0.71,0.170833333333333,0.376145735101553,0.6875,96,-0.46,0.225,0.71,0.173958333333333,0.373851868121915,0.6825,96,6.8,6.9,7.7,6.94895833333333,0.205192998581011,0.100000000000001,96,5,31,67,32.8645833333333,12.6413022244476,18,96,51,96,92
"delslwq",2013-08-03,96,24.8,25.1,25.7,25.165625,0.256629212350385,0.399999999999999,96,1.59,10.075,34.95,12.6661458333333,9.88377206597729,12.7075,96,0.8,5.7,22,7.48645833333333,6.25090510990068,7.75,96,5.5,25.6,85.1,28.9583333333333,18.9710730860193,23.275,96,0.4,2.1,6.2,2.25520833333333,1.38714927604605,1.75,0,NA,NA,NA,NA,NA,NA,96,-0.55,0.185,0.72,0.129583333333333,0.395074720891782,0.715,96,-0.56,0.185,0.72,0.1259375,0.395404065482387,0.7125,96,6.8,6.9,7.7,6.95729166666667,0.214596214057283,0.100000000000001,96,15,34,58,34.4375,11.4834549174935,20.25,96,37,96,91
"delslwq",2013-08-04,96,24.4,24.95,26,25.0322916666667,0.508143119430502,1,96,2.02,11.715,33.16,13.7719791666667,9.40801121327112,13.1675,96,1,6.65,20.7,8.14583333333333,5.95931675113438,8.1,96,4.5,29.3,90.6,30.109375,19.3873647302621,23.625,96,0.4,2.35,6.6,2.34166666666667,1.41537918792599,1.8,0,NA,NA,NA,NA,NA,NA,96,-0.57,0.15,0.74,0.126145833333333,0.416944701095877,0.75,96,-0.57,0.16,0.72,0.124375,0.409969992483404,0.745,96,6.8,6.9,7.8,6.98333333333333,0.218928811629268,0.0999999999999996,96,15,36,76,36.65625,12.2404232167975,18.25,96,40,96,90
"delslwq",2013-08-05,96,24,24.75,25.7,24.7385416666667,0.50977183578676,0.925000000000004,96,5.6,15.82,34.88,17.2321875,8.5981735151166,12.9625,96,3,9.25,21.9,10.2822916666667,5.55144352572358,8.275,96,7.3,35.05,100.3,35.4239583333333,20.9351165310028,27.475,96,0.6,2.8,7.4,2.75,1.5469494599304,2.05,0,NA,NA,NA,NA,NA,NA,96,-0.46,0.24,0.81,0.218020833333333,0.416381959747908,0.8025,96,-0.5,0.2,0.77,0.175208333333333,0.412371776987878,0.79,96,6.8,7,8,7.07083333333333,0.227996614317737,0.199999999999999,96,19,56,94,56.9375,17.4511724836078,30,96,37,96,87
"delslwq",2013-08-06,96,23.5,23.9,24.5,23.9885416666667,0.261118965291853,0.300000000000001,96,7.46,18.285,37.81,19.5995833333333,8.45328424704881,12.215,96,4.1,10.85,24,11.803125,5.52851846767002,7.85,96,7.5,35.7,90.4,36.8114583333333,17.7400817050968,20.675,96,0.6,2.85,6.7,2.87395833333333,1.31879089692967,1.625,0,NA,NA,NA,NA,NA,NA,96,-0.45,0.28,0.83,0.238229166666667,0.416216023849121,0.8,96,-0.51,0.23,0.77,0.184479166666667,0.413085615674515,0.795,96,6.9,7,7.9,7.08958333333333,0.230550447347061,0.224999999999999,95,12,35,111,45.4842105263158,25.6307092894171,42.5,96,22,96,90
"delslwq",2013-08-07,96,22.9,23.1,24.1,23.3677083333333,0.412819520057314,0.800000000000001,96,8.17,19.98,38.5,21.108125,8.5891546440846,13.67,96,4.5,11.9,24.5,12.790625,5.64441182661409,8.925,96,7.5,35.7,71.7,33.096875,14.3934228629095,19.425,96,0.6,2.8,5.3,2.60416666666667,1.07163590308086,1.6,0,NA,NA,NA,NA,NA,NA,96,-0.43,0.33,0.82,0.267291666666667,0.40206435506525,0.745,96,-0.47,0.27,0.78,0.214375,0.401147859601865,0.745,96,6.9,7,7.8,7.07083333333333,0.215658924994595,0.224999999999999,96,12,28.5,49,28.21875,9.60723754041164,16.25,96,32,96,94
"delslwq",2013-08-08,96,23.4,24.05,25.6,24.359375,0.833581761215766,1.8,96,6.83,18.57,38.62,20.0230208333333,8.93430869352186,14.2475,96,3.7,11,24.6,12.084375,5.85148344888983,9.25,96,7.6,34.1,74.1,33.5447916666667,15.1212493899821,21.425,96,0.6,2.7,5.5,2.59791666666667,1.11392895612703,1.75,0,NA,NA,NA,NA,NA,NA,96,-0.5,0.265,0.77,0.2146875,0.40866651730772,0.785,96,-0.53,0.225,0.74,0.177708333333333,0.406394879699061,0.775,96,6.8,7,7.8,7.046875,0.212728205637344,0.199999999999999,96,14,29.5,52,29.9270833333333,9.92630189437364,17,96,31,96,93
"delslwq",2013-08-09,96,24.9,25.4,27,25.7614583333333,0.769465951733534,1.6,96,7.16,17.89,38.34,19.7932291666667,8.94622007739837,14.2175,96,3.9,10.55,24.4,11.925,5.85056002717509,9.15,96,8.6,34.2,84.4,35.6333333333333,17.5351536644276,20.3,96,0.7,2.6,6.1,2.696875,1.26511519134363,1.625,0,NA,NA,NA,NA,NA,NA,96,-0.57,0.195,0.73,0.131875,0.419022201396487,0.7975,96,-0.55,0.185,0.71,0.135208333333333,0.414177635846128,0.795,96,6.8,7,7.8,7.059375,0.219366612150336,0.199999999999999,96,12,27,53,28.75,9.28836283801006,14.25,96,33,96,89
"delslwq",2013-08-10,96,25.8,26.3,27,26.340625,0.348101051571613,0.5,96,6.33,15.61,34.14,17.466875,8.06036362148299,13.335,96,3.4,9.1,21.4,10.3979166666667,5.19965543730223,8.525,96,14.9,33.4,63.8,33.1083333333333,11.5358814749246,13.825,96,1.2,2.55,4.7,2.50729166666667,0.834423190835147,1,0,NA,NA,NA,NA,NA,NA,96,-0.58,0.125,0.69,0.0963541666666667,0.435419023329474,0.845,96,-0.61,0.1,0.66,0.0658333333333333,0.43429474993898,0.8475,96,6.9,7,7.5,7.025,0.145095250022002,0.199999999999999,96,13,29.5,52,29.9166666666667,8.73066786697952,9.5,96,28,96,96
"delslwq",2013-08-11,96,25.6,25.9,26.7,26.034375,0.341768812287826,0.5,96,7.51,16.43,34.09,18.8246875,8.07857868597728,13.8125,96,4.1,9.65,21.4,11.271875,5.24656685993703,8.85,96,9.1,34.65,78.9,36.9895833333333,14.6824670174769,17.5,96,0.7,2.65,5.7,2.79895833333333,1.03277804123449,1.225,0,NA,NA,NA,NA,NA,NA,96,-0.54,0.19,0.74,0.147604166666667,0.425949699999688,0.81,96,-0.6,0.13,0.68,0.0952083333333333,0.425173597156853,0.815,96,6.9,7,7.7,7.07604166666667,0.192897459352272,0.3,95,14,34,64,33.7578947368421,11.2672711769992,16,96,20,96,92
"delslwq",2013-08-12,96,25.5,26.1,26.8,26.1510416666667,0.457221538302516,0.900000000000002,96,8.9,19.165,37.08,20.8416666666667,8.52129687024676,14.0375,96,5,11.35,23.4,12.5760416666667,5.59200076785754,9.1,96,6.1,36.15,99.2,40.8802083333333,18.7999698756291,18.05,96,0.5,2.75,7,3.053125,1.29126238721322,1.2,0,NA,NA,NA,NA,NA,NA,96,-0.52,0.18,0.72,0.152708333333333,0.419830740748213,0.81,96,-0.55,0.17,0.7,0.132916666666667,0.419337614682632,0.815,96,6.9,7,7.9,7.14166666666667,0.260229318574241,0.3,96,14,29.5,52,29.5208333333333,8.21164662847088,9.5,96,17,96,88
"delslwq",2013-08-13,96,26,26.5,27,26.5010416666667,0.263776137808546,0.399999999999999,96,9.96,19.665,36.89,21.0982291666667,7.99174323843272,13.6825,96,5.6,11.7,23.3,12.721875,5.23930897663342,8.925,96,12.6,36.35,95.6,40.7291666666667,18.0971409004829,20.675,96,1,2.8,6.8,3.02604166666667,1.24463013247578,1.4,0,NA,NA,NA,NA,NA,NA,96,-0.59,0.17,0.66,0.115416666666667,0.414561065698387,0.8175,96,-0.53,0.215,0.72,0.161666666666667,0.409142020553323,0.8,96,6.9,7,7.9,7.140625,0.250295877544536,0.225000000000001,95,15,29,53,27.5368421052632,7.34674703860641,11.5,96,16,96,87
"delslwq",2013-08-14,96,24.9,25.4,26.5,25.54375,0.498167695291032,0.5,96,5.67,17.12,33.48,18.3992708333333,8.21414982560314,13.2925,96,3.1,10.05,21,11.0083333333333,5.28574381892447,8.5,96,24.1,39.15,87.7,42.9697916666667,15.2702953460678,16.175,96,1.8,3.1,6.4,3.28854166666667,1.09090689377105,1.125,0,NA,NA,NA,NA,NA,NA,96,-0.59,0.2,0.72,0.127708333333333,0.42803462517754,0.825,96,-0.59,0.195,0.71,0.1228125,0.441301193541387,0.8575,96,6.9,7,7.7,7.10625,0.190739557898639,0.2,96,13,37,75,36.6979166666667,13.1414329040607,19,96,3,96,84
"delslwq",2013-08-15,96,23.9,24.5,25.4,24.4885416666667,0.397854718701416,0.524999999999999,96,6.42,17.195,33.29,18.0096875,7.55372051280204,11.67,96,3.5,10.15,20.8,10.7572916666667,4.86769684632469,7.475,96,23.5,38.15,104.2,44.9489583333333,18.9760125299044,15.6,96,1.9,3.1,7.7,3.496875,1.34042044660778,1.025,0,NA,NA,NA,NA,NA,NA,96,-0.48,0.27,0.78,0.2121875,0.404894276324079,0.7175,96,-0.56,0.205,0.72,0.1428125,0.411893453583889,0.7375,96,6.9,7.05,7.9,7.14166666666667,0.233358394644112,0.2,96,17,33.5,52,32.6354166666667,8.66100734589309,13.25,96,1,96,81
"delslwq",2013-08-16,96,23.3,24,25.7,24.1708333333333,0.595759871560181,0.599999999999998,96,6.17,17.7,35.01,18.5483333333333,8.51350056849852,11.2975,96,3.4,10.45,22,11.1197916666667,5.52063344557043,7.225,96,15.5,38.55,126.5,52.6739583333333,29.0595912051214,23.275,96,1.3,3.1,9.2,4.08229166666667,2.03826524753238,1.75,0,NA,NA,NA,NA,NA,NA,96,-0.54,0.275,0.84,0.2325,0.420903789481634,0.7125,96,-0.63,0.19,0.76,0.150520833333333,0.423609477036442,0.725,96,6.9,7.1,8.1,7.2125,0.345877982744448,0.2,96,15,30,56,31.15625,9.7476886599094,10.25,96,1,96,73
"delslwq",2013-08-17,96,23.4,23.9,25.4,24.053125,0.49925273106282,0.5,96,8.7,19.47,35.25,20.9730208333333,8.02891263789374,12.0925,96,4.9,11.6,22.2,12.6739583333333,5.25702026450379,7.9,96,15.8,43.5,114.1,55.065625,26.3594777846403,25.15,96,1.3,3.5,8.4,4.24375,1.85380476460256,1.75,0,NA,NA,NA,NA,NA,NA,96,-0.46,0.38,0.91,0.307395833333333,0.435774554924101,0.7625,96,-0.58,0.275,0.8,0.199895833333333,0.436086651919611,0.7575,96,6.9,7.1,8,7.24375,0.34268675277331,0.3,96,14,38,78,38.3125,14.2911916191316,16.25,96,4,96,72
"delslwq",2013-08-18,96,23.1,23.7,24,23.6666666666667,0.212090679051086,0.300000000000001,96,12.55,23.135,35.02,23.605,6.55314998583445,10.03,96,7.2,14,22.1,14.3729166666667,4.33792283949398,6.575,96,19,48.1,80.1,50.9177083333333,13.652491538884,17.275,96,1.5,3.8,6,3.95520833333333,0.981713838857082,1.125,0,NA,NA,NA,NA,NA,NA,96,-0.45,0.42,0.92,0.3315625,0.440292553757995,0.8225,96,-0.53,0.34,0.84,0.243541666666667,0.44102745866697,0.825,96,7,7.1,7.8,7.20520833333333,0.225887625376526,0.3,96,18,40.5,96,43.1979166666667,15.4488083626072,14.25,96,1,96,81
"delslwq",2013-08-19,96,22.6,23.1,23.9,23.2072916666667,0.363678513805131,0.5,96,12.36,23.59,36.51,24.0984375,6.69838304575303,9.94,96,7.1,14.3,23.1,14.7041666666667,4.45456399110813,6.55,96,11.9,41.4,84.6,44.6395833333333,14.9391923910982,12.55,96,1,3.3,6.3,3.4875,1.06714079374945,0.9,0,NA,NA,NA,NA,NA,NA,96,-0.56,0.335,0.86,0.256770833333333,0.455070832639599,0.8525,96,-0.62,0.265,0.8,0.188229166666667,0.455836985616723,0.855,96,6.9,7.05,7.9,7.140625,0.242607816509648,0.124999999999999,94,18,39,65,39.9255319148936,9.71556711353898,13.5,96,4,96,83
"delslwq",2013-08-20,96,22.8,23.4,25.4,23.8625,0.933273807625608,1.8,96,12.31,22.97,37.34,23.4888541666667,6.85373918226458,9.9925,96,7,13.9,23.7,14.2989583333333,4.55468514809154,6.675,96,9.8,42.35,100.7,45.6458333333333,18.7831162521119,15.075,96,0.8,3.3,7.3,3.51770833333333,1.31325187319727,1.15,0,NA,NA,NA,NA,NA,NA,96,-0.61,0.225,0.89,0.1971875,0.491287681024383,0.9525,96,-0.67,0.165,0.81,0.127083333333333,0.484780833099196,0.94,96,6.9,7,8,7.14375,0.257441868757733,0.2,94,25,42,80,44.5425531914894,10.8337037755857,12.5,96,5,96,84
"delslwq",2013-08-21,96,24.2,24.95,26.4,25.0625,0.777885122082879,1.5,96,16.8,25.545,37.42,26.4504166666667,6.23490022993095,10.1825,96,9.8,15.6,23.7,16.2395833333333,4.19622585229975,6.825,96,14.1,47.8,99.9,53.0197916666667,18.7755699039816,18.725,96,1.1,3.6,7.3,3.965625,1.31083164642267,1.325,0,NA,NA,NA,NA,NA,NA,96,-0.53,0.31,0.87,0.252604166666667,0.469405547455988,0.9125,96,-0.59,0.225,0.81,0.176979166666667,0.468071339123399,0.8975,96,6.9,7.1,8,7.17395833333333,0.30131109702927,0.399999999999999,47,35,54,72,52.9574468085106,7.95901852920296,9.5,96,2,96,77
"delslwq",2013-08-22,96,25,25.4,27.2,25.778125,0.689500677454726,1.3,96,15.86,25.94,38.14,26.5377083333333,5.98260961879322,9.1125,96,9.2,15.85,24.2,16.2802083333333,4.02535699081569,6.125,96,15.9,43.7,101.9,47.328125,16.9139102088379,16.225,96,1.2,3.2,7.3,3.50625,1.19091406734049,1.2,0,NA,NA,NA,NA,NA,NA,96,-0.59,0.25,0.76,0.176770833333333,0.45328158970049,0.865,96,-0.6,0.22,0.75,0.149479166666667,0.45062616036301,0.85,96,6.8,6.95,7.9,7.07291666666667,0.270079585411671,0.224999999999999,0,NA,NA,NA,NA,NA,NA,96,1,96,87
"delslwq",2013-08-23,96,24.8,25.5,26,25.5229166666667,0.258529919541715,0.399999999999999,96,17.57,24.94,37.34,26.2158333333333,5.77037528044693,9.7525,96,10.3,15.15,23.6,16.0666666666667,3.88431845045709,6.5,96,15.1,37.75,76,40.8947916666667,13.757947902302,17.675,96,1.2,2.85,5.5,3.04270833333333,0.969833929534945,1.2,0,NA,NA,NA,NA,NA,NA,96,-0.58,0.24,0.81,0.1803125,0.459224639731844,0.8775,96,-0.59,0.215,0.75,0.1559375,0.453720475333483,0.8625,96,6.8,6.9,7.7,7.03645833333333,0.231752949980278,0.199999999999999,0,NA,NA,NA,NA,NA,NA,96,12,96,89
"delslwq",2013-08-24,96,24,24.6,25.3,24.675,0.375289362043688,0.600000000000001,96,19.73,25.995,37.22,27.1332291666667,4.97788932121821,7.6325,96,11.8,15.9,23.6,16.6822916666667,3.37099063346032,5.2,96,9.7,40.6,72.9,42.7114583333333,13.6079842646005,20.25,96,0.8,3.1,5.4,3.215625,0.975956009038803,1.5,0,NA,NA,NA,NA,NA,NA,96,-0.4,0.4,0.88,0.336979166666667,0.413175430541929,0.785,96,-0.5,0.29,0.76,0.228229166666667,0.412810635296664,0.77,96,6.8,7,7.5,7.046875,0.198389900528174,0.3,0,NA,NA,NA,NA,NA,NA,96,7,96,92
"delslwq",2013-08-25,96,23.5,24.2,24.8,24.2177083333333,0.427968221069759,0.725000000000005,96,18.35,25.7,36.36,26.6076041666667,5.53193251562744,9.7125,96,10.9,15.7,23,16.3458333333333,3.72137260094817,6.55,96,15.2,43.2,75.3,43.8541666666667,12.4912088384437,16.825,96,1.2,3.3,5.5,3.340625,0.882529632721519,1.1,0,NA,NA,NA,NA,NA,NA,96,-0.38,0.345,0.88,0.31625,0.418619913022478,0.785,96,-0.51,0.205,0.74,0.170729166666667,0.416828236218196,0.785,96,6.8,6.9,7.5,7.03020833333333,0.184173711860164,0.224999999999999,0,NA,NA,NA,NA,NA,NA,96,3,96,91
"delslwq",2013-08-26,96,23.4,24.2,25,24.2125,0.451255558356203,0.725000000000005,96,13.45,22.09,33.15,22.3586458333333,5.43650809363814,9.3775,96,7.8,13.3,20.7,13.521875,3.57606673448269,6.2,96,27.1,41.5,83.9,44.725,10.9550276849923,11.15,96,2.1,3.25,6.2,3.46875,0.793435235973429,0.8,0,NA,NA,NA,NA,NA,NA,96,-0.6,0.02,0.7,0.0533333333333333,0.456138636973838,0.915,96,-0.68,-0.045,0.61,-0.0217708333333333,0.447799284904971,0.8825,96,6.9,6.9,7.5,6.98854166666667,0.14280630361044,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,0,96,90
"delslwq",2013-08-27,96,24.2,24.9,25.6,24.89375,0.481404196076437,0.925000000000004,96,11.84,20.855,34.37,21.5710416666667,5.83144082207849,7.0175,96,6.8,12.45,21.6,13.0041666666667,3.83509875441824,4.55,96,20.4,40.8,84.7,45.2197916666667,14.8543215033391,10.475,96,1.6,3.2,6.1,3.45833333333333,1.03838606213445,0.9,0,NA,NA,NA,NA,NA,NA,96,-0.75,0.005,0.6,-0.00979166666666667,0.407079403004963,0.72,96,-0.75,0.01,0.61,-0.00770833333333333,0.408080175730899,0.715,96,6.9,6.9,7.7,7.03125,0.207396137608049,0.0999999999999996,0,NA,NA,NA,NA,NA,NA,96,4,96,82
